ID,GroundTruth,YEAR,MONTH,DAY
3531,0.0,1996,5,30
3532,0.0,1996,6,1
3533,0.0,1996,6,2
3534,0.0,1996,6,3
3535,1.0,1996,6,4
3536,1.0,1996,6,5
3537,1.0,1996,6,6
3538,1.0,1996,6,7
3539,1.0,1996,6,8
3540,1.0,1996,6,9
3541,1.0,1996,6,10
3542,1.0,1996,6,11
3543,1.0,1996,6,12
3544,1.0,1996,6,13
3545,0.0,1996,6,14
3546,0.0,1996,6,15
3547,0.0,1996,6,16
3548,0.0,1996,6,17
3549,0.0,1996,6,18
3550,0.0,1996,6,19
3551,0.0,1996,6,20
3552,0.0,1996,6,21
3553,0.0,1996,6,22
3554,0.0,1996,6,23
3555,0.0,1996,6,24
3556,0.0,1996,6,25
3557,0.0,1996,6,26
3558,0.0,1996,6,27
3559,0.0,1996,6,28
3560,0.0,1996,6,29
3561,0.0,1996,6,30
3562,0.0,1996,7,1
3563,0.0,1996,7,2
3564,0.0,1996,7,3
3565,0.0,1996,7,4
3566,0.0,1996,7,5
3567,0.0,1996,7,6
3568,0.0,1996,7,7
3569,1.0,1996,7,8
3570,1.0,1996,7,9
3571,1.0,1996,7,10
3572,1.0,1996,7,11
3573,1.0,1996,7,12
3574,0.0,1996,7,13
3575,0.0,1996,7,14
3576,0.0,1996,7,15
3577,0.0,1996,7,16
3578,0.0,1996,7,17
3579,0.0,1996,7,18
3580,0.0,1996,7,19
3581,0.0,1996,7,20
3582,0.0,1996,7,21
3583,0.0,1996,7,22
3584,1.0,1996,7,23
3585,1.0,1996,7,24
3586,1.0,1996,7,25
3587,1.0,1996,7,26
3588,1.0,1996,7,27
3589,0.0,1996,7,28
3590,0.0,1996,7,29
3591,0.0,1996,7,30
3592,0.0,1996,8,1
3593,0.0,1996,8,2
3594,0.0,1996,8,3
3595,0.0,1996,8,4
3596,0.0,1996,8,5
3597,0.0,1996,8,6
3598,0.0,1996,8,7
3599,0.0,1996,8,8
3600,0.0,1996,8,9
3601,0.0,1996,8,10
3602,0.0,1996,8,11
3603,0.0,1996,8,12
3604,0.0,1996,8,13
3605,0.0,1996,8,14
3606,0.0,1996,8,15
3607,0.0,1996,8,16
3608,0.0,1996,8,17
3609,0.0,1996,8,18
3610,0.0,1996,8,19
3611,0.0,1996,8,20
3612,0.0,1996,8,21
3613,0.0,1996,8,22
3614,0.0,1996,8,23
3615,0.0,1996,8,24
3616,0.0,1996,8,25
3617,0.0,1996,8,26
3618,0.0,1996,8,27
3619,0.0,1996,8,28
3620,0.0,1996,8,29
3621,0.0,1996,8,30
3622,0.0,1996,9,1
3623,0.0,1996,9,2
3624,0.0,1996,9,3
3625,0.0,1996,9,4
3626,0.0,1997,5,27
3627,0.0,1997,5,28
3628,0.0,1997,5,29
3629,0.0,1997,5,30
3630,0.0,1997,6,1
3631,0.0,1997,6,2
3632,0.0,1997,6,3
3633,0.0,1997,6,4
3634,0.0,1997,6,5
3635,0.0,1997,6,6
3636,0.0,1997,6,7
3637,0.0,1997,6,8
3638,0.0,1997,6,9
3639,0.0,1997,6,10
3640,0.0,1997,6,11
3641,0.0,1997,6,12
3642,0.0,1997,6,13
3643,0.0,1997,6,14
3644,0.0,1997,6,15
3645,0.0,1997,6,16
3646,0.0,1997,6,17
3647,0.0,1997,6,18
3648,0.0,1997,6,19
3649,0.0,1997,6,20
3650,0.0,1997,6,21
3651,0.0,1997,6,22
3652,0.0,1997,6,23
3653,0.0,1997,6,24
3654,1.0,1997,6,25
3655,1.0,1997,6,26
3656,1.0,1997,6,27
3657,1.0,1997,6,28
3658,1.0,1997,6,29
3659,1.0,1997,6,30
3660,1.0,1997,7,1
3661,1.0,1997,7,2
3662,1.0,1997,7,3
3663,0.0,1997,7,4
3664,0.0,1997,7,5
3665,0.0,1997,7,6
3666,0.0,1997,7,7
3667,0.0,1997,7,8
3668,0.0,1997,7,9
3669,0.0,1997,7,10
3670,0.0,1997,7,11
3671,0.0,1997,7,12
3672,0.0,1997,7,13
3673,0.0,1997,7,14
3674,0.0,1997,7,15
3675,0.0,1997,7,16
3676,0.0,1997,7,17
3677,0.0,1997,7,18
3678,0.0,1997,7,19
3679,0.0,1997,7,20
3680,0.0,1997,7,21
3681,0.0,1997,7,22
3682,0.0,1997,7,23
3683,0.0,1997,7,24
3684,0.0,1997,7,25
3685,0.0,1997,7,26
3686,0.0,1997,7,27
3687,0.0,1997,7,28
3688,0.0,1997,7,29
3689,0.0,1997,7,30
3690,0.0,1997,8,1
3691,0.0,1997,8,2
3692,1.0,1997,8,3
3693,1.0,1997,8,4
3694,1.0,1997,8,5
3695,1.0,1997,8,6
3696,1.0,1997,8,7
3697,0.0,1997,8,8
3698,0.0,1997,8,9
3699,0.0,1997,8,10
3700,0.0,1997,8,11
3701,0.0,1997,8,12
3702,0.0,1997,8,13
3703,0.0,1997,8,14
3704,0.0,1997,8,15
3705,0.0,1997,8,16
3706,0.0,1997,8,17
3707,0.0,1997,8,18
3708,0.0,1997,8,19
3709,0.0,1997,8,20
3710,0.0,1997,8,21
3711,0.0,1997,8,22
3712,0.0,1997,8,23
3713,0.0,1997,8,24
3714,0.0,1997,8,25
3715,1.0,1997,8,26
3716,1.0,1997,8,27
3717,1.0,1997,8,28
3718,1.0,1997,8,29
3719,1.0,1997,8,30
3720,0.0,1997,9,1
3721,0.0,1997,9,2
3722,0.0,1997,9,3
3723,0.0,1997,9,4
3724,0.0,1998,5,27
3725,0.0,1998,5,28
3726,0.0,1998,5,29
3727,0.0,1998,5,30
3728,0.0,1998,6,1
3729,0.0,1998,6,2
3730,0.0,1998,6,3
3731,0.0,1998,6,4
3732,0.0,1998,6,5
3733,0.0,1998,6,6
3734,0.0,1998,6,7
3735,0.0,1998,6,8
3736,0.0,1998,6,9
3737,0.0,1998,6,10
3738,0.0,1998,6,11
3739,1.0,1998,6,12
3740,1.0,1998,6,13
3741,1.0,1998,6,14
3742,1.0,1998,6,15
3743,1.0,1998,6,16
3744,1.0,1998,6,17
3745,1.0,1998,6,18
3746,0.0,1998,6,19
3747,0.0,1998,6,20
3748,0.0,1998,6,21
3749,0.0,1998,6,22
3750,0.0,1998,6,23
3751,0.0,1998,6,24
3752,0.0,1998,6,25
3753,0.0,1998,6,26
3754,0.0,1998,6,27
3755,0.0,1998,6,28
3756,0.0,1998,6,29
3757,0.0,1998,6,30
3758,0.0,1998,7,1
3759,0.0,1998,7,2
3760,1.0,1998,7,3
3761,1.0,1998,7,4
3762,1.0,1998,7,5
3763,1.0,1998,7,6
3764,1.0,1998,7,7
3765,1.0,1998,7,8
3766,1.0,1998,7,9
3767,1.0,1998,7,10
3768,0.0,1998,7,11
3769,0.0,1998,7,12
3770,0.0,1998,7,13
3771,0.0,1998,7,14
3772,0.0,1998,7,15
3773,0.0,1998,7,16
3774,0.0,1998,7,17
3775,0.0,1998,7,18
3776,0.0,1998,7,19
3777,0.0,1998,7,20
3778,0.0,1998,7,21
3779,0.0,1998,7,22
3780,0.0,1998,7,23
3781,0.0,1998,7,24
3782,0.0,1998,7,25
3783,0.0,1998,7,26
3784,0.0,1998,7,27
3785,0.0,1998,7,28
3786,0.0,1998,7,29
3787,0.0,1998,7,30
3788,0.0,1998,8,1
3789,0.0,1998,8,2
3790,0.0,1998,8,3
3791,0.0,1998,8,4
3792,0.0,1998,8,5
3793,0.0,1998,8,6
3794,0.0,1998,8,7
3795,0.0,1998,8,8
3796,0.0,1998,8,9
3797,0.0,1998,8,10
3798,0.0,1998,8,11
3799,0.0,1998,8,12
3800,0.0,1998,8,13
3801,0.0,1998,8,14
3802,0.0,1998,8,15
3803,0.0,1998,8,16
3804,0.0,1998,8,17
3805,1.0,1998,8,18
3806,1.0,1998,8,19
3807,1.0,1998,8,20
3808,1.0,1998,8,21
3809,1.0,1998,8,22
3810,1.0,1998,8,23
3811,1.0,1998,8,24
3812,1.0,1998,8,25
3813,0.0,1998,8,26
3814,0.0,1998,8,27
3815,0.0,1998,8,28
3816,0.0,1998,8,29
3817,0.0,1998,8,30
3818,0.0,1998,9,1
3819,0.0,1998,9,2
3820,0.0,1998,9,3
3821,0.0,1998,9,4
3822,0.0,1999,5,27
3823,0.0,1999,5,28
3824,0.0,1999,5,29
3825,0.0,1999,5,30
3826,0.0,1999,6,1
3827,0.0,1999,6,2
3828,0.0,1999,6,3
3829,0.0,1999,6,4
3830,0.0,1999,6,5
3831,0.0,1999,6,6
3832,0.0,1999,6,7
3833,0.0,1999,6,8
3834,0.0,1999,6,9
3835,1.0,1999,6,10
3836,1.0,1999,6,11
3837,1.0,1999,6,12
3838,1.0,1999,6,13
3839,1.0,1999,6,14
3840,0.0,1999,6,15
3841,0.0,1999,6,16
3842,0.0,1999,6,17
3843,0.0,1999,6,18
3844,0.0,1999,6,19
3845,0.0,1999,6,20
3846,0.0,1999,6,21
3847,0.0,1999,6,22
3848,1.0,1999,6,23
3849,1.0,1999,6,24
3850,1.0,1999,6,25
3851,1.0,1999,6,26
3852,1.0,1999,6,27
3853,1.0,1999,6,28
3854,1.0,1999,6,29
3855,1.0,1999,6,30
3856,1.0,1999,7,1
3857,1.0,1999,7,2
3858,1.0,1999,7,3
3859,1.0,1999,7,4
3860,1.0,1999,7,5
3861,1.0,1999,7,6
3862,1.0,1999,7,7
3863,0.0,1999,7,8
3864,0.0,1999,7,9
3865,0.0,1999,7,10
3866,0.0,1999,7,11
3867,0.0,1999,7,12
3868,0.0,1999,7,13
3869,0.0,1999,7,14
3870,0.0,1999,7,15
3871,0.0,1999,7,16
3872,0.0,1999,7,17
3873,0.0,1999,7,18
3874,0.0,1999,7,19
3875,0.0,1999,7,20
3876,0.0,1999,7,21
3877,0.0,1999,7,22
3878,0.0,1999,7,23
3879,0.0,1999,7,24
3880,0.0,1999,7,25
3881,0.0,1999,7,26
3882,0.0,1999,7,27
3883,0.0,1999,7,28
3884,0.0,1999,7,29
3885,0.0,1999,7,30
3886,0.0,1999,8,1
3887,0.0,1999,8,2
3888,0.0,1999,8,3
3889,0.0,1999,8,4
3890,0.0,1999,8,5
3891,0.0,1999,8,6
3892,0.0,1999,8,7
3893,0.0,1999,8,8
3894,0.0,1999,8,9
3895,0.0,1999,8,10
3896,0.0,1999,8,11
3897,0.0,1999,8,12
3898,0.0,1999,8,13
3899,0.0,1999,8,14
3900,0.0,1999,8,15
3901,0.0,1999,8,16
3902,0.0,1999,8,17
3903,0.0,1999,8,18
3904,0.0,1999,8,19
3905,0.0,1999,8,20
3906,0.0,1999,8,21
3907,0.0,1999,8,22
3908,0.0,1999,8,23
3909,0.0,1999,8,24
3910,0.0,1999,8,25
3911,0.0,1999,8,26
3912,0.0,1999,8,27
3913,0.0,1999,8,28
3914,0.0,1999,8,29
3915,0.0,1999,8,30
3916,0.0,1999,9,1
3917,0.0,1999,9,2
3918,0.0,1999,9,3
3919,0.0,1999,9,4
3920,0.0,2000,5,27
3921,0.0,2000,5,28
3922,0.0,2000,5,29
3923,0.0,2000,5,30
3924,0.0,2000,6,1
3925,0.0,2000,6,2
3926,1.0,2000,6,3
3927,1.0,2000,6,4
3928,1.0,2000,6,5
3929,1.0,2000,6,6
3930,1.0,2000,6,7
3931,1.0,2000,6,8
3932,0.0,2000,6,9
3933,0.0,2000,6,10
3934,0.0,2000,6,11
3935,0.0,2000,6,12
3936,0.0,2000,6,13
3937,0.0,2000,6,14
3938,0.0,2000,6,15
3939,0.0,2000,6,16
3940,0.0,2000,6,17
3941,0.0,2000,6,18
3942,0.0,2000,6,19
3943,0.0,2000,6,20
3944,0.0,2000,6,21
3945,0.0,2000,6,22
3946,0.0,2000,6,23
3947,0.0,2000,6,24
3948,0.0,2000,6,25
3949,0.0,2000,6,26
3950,0.0,2000,6,27
3951,0.0,2000,6,28
3952,0.0,2000,6,29
3953,0.0,2000,6,30
3954,0.0,2000,7,1
3955,0.0,2000,7,2
3956,0.0,2000,7,3
3957,0.0,2000,7,4
3958,0.0,2000,7,5
3959,0.0,2000,7,6
3960,0.0,2000,7,7
3961,0.0,2000,7,8
3962,0.0,2000,7,9
3963,0.0,2000,7,10
3964,0.0,2000,7,11
3965,0.0,2000,7,12
3966,0.0,2000,7,13
3967,0.0,2000,7,14
3968,0.0,2000,7,15
3969,0.0,2000,7,16
3970,0.0,2000,7,17
3971,0.0,2000,7,18
3972,0.0,2000,7,19
3973,0.0,2000,7,20
3974,0.0,2000,7,21
3975,0.0,2000,7,22
3976,0.0,2000,7,23
3977,0.0,2000,7,24
3978,0.0,2000,7,25
3979,0.0,2000,7,26
3980,0.0,2000,7,27
3981,0.0,2000,7,28
3982,0.0,2000,7,29
3983,0.0,2000,7,30
3984,0.0,2000,8,1
3985,0.0,2000,8,2
3986,0.0,2000,8,3
3987,0.0,2000,8,4
3988,0.0,2000,8,5
3989,0.0,2000,8,6
3990,0.0,2000,8,7
3991,0.0,2000,8,8
3992,0.0,2000,8,9
3993,0.0,2000,8,10
3994,0.0,2000,8,11
3995,0.0,2000,8,12
3996,0.0,2000,8,13
3997,0.0,2000,8,14
3998,0.0,2000,8,15
3999,0.0,2000,8,16
4000,0.0,2000,8,17
4001,0.0,2000,8,18
4002,1.0,2000,8,19
4003,1.0,2000,8,20
4004,1.0,2000,8,21
4005,1.0,2000,8,22
4006,1.0,2000,8,23
4007,1.0,2000,8,24
4008,1.0,2000,8,25
4009,1.0,2000,8,26
4010,1.0,2000,8,27
4011,1.0,2000,8,28
4012,0.0,2000,8,29
4013,0.0,2000,8,30
4014,0.0,2000,9,1
4015,0.0,2000,9,2
4016,0.0,2000,9,3
4017,0.0,2000,9,4
4018,1.0,2001,5,27
4019,1.0,2001,5,28
4020,1.0,2001,5,29
4021,1.0,2001,5,30
4022,1.0,2001,6,1
4023,0.0,2001,6,2
4024,0.0,2001,6,3
4025,0.0,2001,6,4
4026,0.0,2001,6,5
4027,0.0,2001,6,6
4028,0.0,2001,6,7
4029,0.0,2001,6,8
4030,0.0,2001,6,9
4031,0.0,2001,6,10
4032,0.0,2001,6,11
4033,0.0,2001,6,12
4034,0.0,2001,6,13
4035,0.0,2001,6,14
4036,0.0,2001,6,15
4037,0.0,2001,6,16
4038,1.0,2001,6,17
4039,1.0,2001,6,18
4040,1.0,2001,6,19
4041,1.0,2001,6,20
4042,1.0,2001,6,21
4043,1.0,2001,6,22
4044,1.0,2001,6,23
4045,1.0,2001,6,24
4046,0.0,2001,6,25
4047,0.0,2001,6,26
4048,0.0,2001,6,27
4049,0.0,2001,6,28
4050,0.0,2001,6,29
4051,0.0,2001,6,30
4052,1.0,2001,7,1
4053,1.0,2001,7,2
4054,1.0,2001,7,3
4055,1.0,2001,7,4
4056,1.0,2001,7,5
4057,1.0,2001,7,6
4058,1.0,2001,7,7
4059,1.0,2001,7,8
4060,1.0,2001,7,9
4061,1.0,2001,7,10
4062,1.0,2001,7,11
4063,1.0,2001,7,12
4064,0.0,2001,7,13
4065,0.0,2001,7,14
4066,0.0,2001,7,15
4067,0.0,2001,7,16
4068,0.0,2001,7,17
4069,0.0,2001,7,18
4070,0.0,2001,7,19
4071,0.0,2001,7,20
4072,0.0,2001,7,21
4073,0.0,2001,7,22
4074,0.0,2001,7,23
4075,0.0,2001,7,24
4076,0.0,2001,7,25
4077,0.0,2001,7,26
4078,0.0,2001,7,27
4079,0.0,2001,7,28
4080,0.0,2001,7,29
4081,0.0,2001,7,30
4082,0.0,2001,8,1
4083,0.0,2001,8,2
4084,0.0,2001,8,3
4085,0.0,2001,8,4
4086,0.0,2001,8,5
4087,0.0,2001,8,6
4088,0.0,2001,8,7
4089,0.0,2001,8,8
4090,0.0,2001,8,9
4091,0.0,2001,8,10
4092,0.0,2001,8,11
4093,1.0,2001,8,12
4094,1.0,2001,8,13
4095,1.0,2001,8,14
4096,1.0,2001,8,15
4097,1.0,2001,8,16
4098,1.0,2001,8,17
4099,1.0,2001,8,18
4100,1.0,2001,8,19
4101,1.0,2001,8,20
4102,1.0,2001,8,21
4103,1.0,2001,8,22
4104,1.0,2001,8,23
4105,1.0,2001,8,24
4106,0.0,2001,8,25
4107,0.0,2001,8,26
4108,0.0,2001,8,27
4109,1.0,2001,8,28
4110,1.0,2001,8,29
4111,1.0,2001,8,30
4112,1.0,2001,9,1
4113,1.0,2001,9,2
4114,1.0,2001,9,3
4115,0.0,2001,9,4
4116,0.0,2002,5,27
4117,1.0,2002,5,28
4118,1.0,2002,5,29
4119,1.0,2002,5,30
4120,1.0,2002,6,1
4121,1.0,2002,6,2
4122,1.0,2002,6,3
4123,1.0,2002,6,4
4124,1.0,2002,6,5
4125,1.0,2002,6,6
4126,0.0,2002,6,7
4127,0.0,2002,6,8
4128,0.0,2002,6,9
4129,0.0,2002,6,10
4130,0.0,2002,6,11
4131,0.0,2002,6,12
4132,1.0,2002,6,13
4133,1.0,2002,6,14
4134,1.0,2002,6,15
4135,1.0,2002,6,16
4136,1.0,2002,6,17
4137,0.0,2002,6,18
4138,0.0,2002,6,19
4139,0.0,2002,6,20
4140,0.0,2002,6,21
4141,0.0,2002,6,22
4142,0.0,2002,6,23
4143,0.0,2002,6,24
4144,0.0,2002,6,25
4145,0.0,2002,6,26
4146,0.0,2002,6,27
4147,0.0,2002,6,28
4148,0.0,2002,6,29
4149,0.0,2002,6,30
4150,0.0,2002,7,1
4151,0.0,2002,7,2
4152,0.0,2002,7,3
4153,0.0,2002,7,4
4154,0.0,2002,7,5
4155,0.0,2002,7,6
4156,0.0,2002,7,7
4157,0.0,2002,7,8
4158,0.0,2002,7,9
4159,0.0,2002,7,10
4160,0.0,2002,7,11
4161,0.0,2002,7,12
4162,0.0,2002,7,13
4163,0.0,2002,7,14
4164,1.0,2002,7,15
4165,1.0,2002,7,16
4166,1.0,2002,7,17
4167,1.0,2002,7,18
4168,1.0,2002,7,19
4169,1.0,2002,7,20
4170,1.0,2002,7,21
4171,0.0,2002,7,22
4172,0.0,2002,7,23
4173,0.0,2002,7,24
4174,0.0,2002,7,25
4175,1.0,2002,7,26
4176,1.0,2002,7,27
4177,1.0,2002,7,28
4178,1.0,2002,7,29
4179,1.0,2002,7,30
4180,1.0,2002,8,1
4181,1.0,2002,8,2
4182,1.0,2002,8,3
4183,1.0,2002,8,4
4184,1.0,2002,8,5
4185,1.0,2002,8,6
4186,0.0,2002,8,7
4187,0.0,2002,8,8
4188,0.0,2002,8,9
4189,0.0,2002,8,10
4190,0.0,2002,8,11
4191,0.0,2002,8,12
4192,0.0,2002,8,13
4193,0.0,2002,8,14
4194,0.0,2002,8,15
4195,0.0,2002,8,16
4196,0.0,2002,8,17
4197,0.0,2002,8,18
4198,0.0,2002,8,19
4199,0.0,2002,8,20
4200,0.0,2002,8,21
4201,0.0,2002,8,22
4202,0.0,2002,8,23
4203,0.0,2002,8,24
4204,0.0,2002,8,25
4205,0.0,2002,8,26
4206,0.0,2002,8,27
4207,0.0,2002,8,28
4208,0.0,2002,8,29
4209,0.0,2002,8,30
4210,0.0,2002,9,1
4211,0.0,2002,9,2
4212,0.0,2002,9,3
4213,0.0,2002,9,4
4214,0.0,2003,5,27
4215,0.0,2003,5,28
4216,0.0,2003,5,29
4217,0.0,2003,5,30
4218,0.0,2003,6,1
4219,0.0,2003,6,2
4220,0.0,2003,6,3
4221,0.0,2003,6,4
4222,0.0,2003,6,5
4223,0.0,2003,6,6
4224,0.0,2003,6,7
4225,0.0,2003,6,8
4226,0.0,2003,6,9
4227,0.0,2003,6,10
4228,0.0,2003,6,11
4229,0.0,2003,6,12
4230,0.0,2003,6,13
4231,0.0,2003,6,14
4232,0.0,2003,6,15
4233,0.0,2003,6,16
4234,0.0,2003,6,17
4235,0.0,2003,6,18
4236,0.0,2003,6,19
4237,0.0,2003,6,20
4238,0.0,2003,6,21
4239,0.0,2003,6,22
4240,0.0,2003,6,23
4241,0.0,2003,6,24
4242,0.0,2003,6,25
4243,1.0,2003,6,26
4244,1.0,2003,6,27
4245,1.0,2003,6,28
4246,1.0,2003,6,29
4247,1.0,2003,6,30
4248,1.0,2003,7,1
4249,1.0,2003,7,2
4250,1.0,2003,7,3
4251,1.0,2003,7,4
4252,0.0,2003,7,5
4253,0.0,2003,7,6
4254,0.0,2003,7,7
4255,0.0,2003,7,8
4256,0.0,2003,7,9
4257,0.0,2003,7,10
4258,0.0,2003,7,11
4259,0.0,2003,7,12
4260,0.0,2003,7,13
4261,0.0,2003,7,14
4262,0.0,2003,7,15
4263,0.0,2003,7,16
4264,0.0,2003,7,17
4265,0.0,2003,7,18
4266,0.0,2003,7,19
4267,0.0,2003,7,20
4268,0.0,2003,7,21
4269,0.0,2003,7,22
4270,0.0,2003,7,23
4271,0.0,2003,7,24
4272,0.0,2003,7,25
4273,0.0,2003,7,26
4274,0.0,2003,7,27
4275,0.0,2003,7,28
4276,0.0,2003,7,29
4277,0.0,2003,7,30
4278,0.0,2003,8,1
4279,0.0,2003,8,2
4280,0.0,2003,8,3
4281,0.0,2003,8,4
4282,0.0,2003,8,5
4283,0.0,2003,8,6
4284,0.0,2003,8,7
4285,0.0,2003,8,8
4286,0.0,2003,8,9
4287,0.0,2003,8,10
4288,0.0,2003,8,11
4289,0.0,2003,8,12
4290,0.0,2003,8,13
4291,0.0,2003,8,14
4292,0.0,2003,8,15
4293,0.0,2003,8,16
4294,0.0,2003,8,17
4295,0.0,2003,8,18
4296,0.0,2003,8,19
4297,0.0,2003,8,20
4298,0.0,2003,8,21
4299,0.0,2003,8,22
4300,0.0,2003,8,23
4301,0.0,2003,8,24
4302,1.0,2003,8,25
4303,1.0,2003,8,26
4304,1.0,2003,8,27
4305,1.0,2003,8,28
4306,1.0,2003,8,29
4307,0.0,2003,8,30
4308,0.0,2003,9,1
4309,0.0,2003,9,2
4310,0.0,2003,9,3
4311,0.0,2003,9,4
4312,0.0,2004,5,27
4313,0.0,2004,5,28
4314,0.0,2004,5,29
4315,0.0,2004,5,30
4316,0.0,2004,6,1
4317,0.0,2004,6,2
4318,0.0,2004,6,3
4319,0.0,2004,6,4
4320,0.0,2004,6,5
4321,0.0,2004,6,6
4322,0.0,2004,6,7
4323,0.0,2004,6,8
4324,0.0,2004,6,9
4325,0.0,2004,6,10
4326,0.0,2004,6,11
4327,0.0,2004,6,12
4328,0.0,2004,6,13
4329,0.0,2004,6,14
4330,0.0,2004,6,15
4331,0.0,2004,6,16
4332,0.0,2004,6,17
4333,0.0,2004,6,18
4334,0.0,2004,6,19
4335,1.0,2004,6,20
4336,1.0,2004,6,21
4337,1.0,2004,6,22
4338,1.0,2004,6,23
4339,1.0,2004,6,24
4340,1.0,2004,6,25
4341,1.0,2004,6,26
4342,1.0,2004,6,27
4343,0.0,2004,6,28
4344,0.0,2004,6,29
4345,0.0,2004,6,30
4346,0.0,2004,7,1
4347,0.0,2004,7,2
4348,0.0,2004,7,3
4349,0.0,2004,7,4
4350,0.0,2004,7,5
4351,0.0,2004,7,6
4352,0.0,2004,7,7
4353,0.0,2004,7,8
4354,0.0,2004,7,9
4355,0.0,2004,7,10
4356,1.0,2004,7,11
4357,1.0,2004,7,12
4358,1.0,2004,7,13
4359,1.0,2004,7,14
4360,1.0,2004,7,15
4361,1.0,2004,7,16
4362,0.0,2004,7,17
4363,0.0,2004,7,18
4364,0.0,2004,7,19
4365,0.0,2004,7,20
4366,0.0,2004,7,21
4367,0.0,2004,7,22
4368,0.0,2004,7,23
4369,0.0,2004,7,24
4370,0.0,2004,7,25
4371,0.0,2004,7,26
4372,0.0,2004,7,27
4373,0.0,2004,7,28
4374,0.0,2004,7,29
4375,0.0,2004,7,30
4376,0.0,2004,8,1
4377,0.0,2004,8,2
4378,0.0,2004,8,3
4379,0.0,2004,8,4
4380,0.0,2004,8,5
4381,0.0,2004,8,6
4382,0.0,2004,8,7
4383,0.0,2004,8,8
4384,0.0,2004,8,9
4385,0.0,2004,8,10
4386,0.0,2004,8,11
4387,0.0,2004,8,12
4388,0.0,2004,8,13
4389,0.0,2004,8,14
4390,0.0,2004,8,15
4391,0.0,2004,8,16
4392,0.0,2004,8,17
4393,0.0,2004,8,18
4394,0.0,2004,8,19
4395,0.0,2004,8,20
4396,0.0,2004,8,21
4397,0.0,2004,8,22
4398,0.0,2004,8,23
4399,0.0,2004,8,24
4400,0.0,2004,8,25
4401,0.0,2004,8,26
4402,0.0,2004,8,27
4403,0.0,2004,8,28
4404,0.0,2004,8,29
4405,0.0,2004,8,30
4406,0.0,2004,9,1
4407,0.0,2004,9,2
4408,0.0,2004,9,3
4409,0.0,2004,9,4
4410,0.0,2005,5,27
4411,0.0,2005,5,28
4412,0.0,2005,5,29
4413,0.0,2005,5,30
4414,0.0,2005,6,1
4415,0.0,2005,6,2
4416,0.0,2005,6,3
4417,0.0,2005,6,4
4418,0.0,2005,6,5
4419,0.0,2005,6,6
4420,0.0,2005,6,7
4421,0.0,2005,6,8
4422,0.0,2005,6,9
4423,0.0,2005,6,10
4424,0.0,2005,6,11
4425,0.0,2005,6,12
4426,0.0,2005,6,13
4427,0.0,2005,6,14
4428,0.0,2005,6,15
4429,0.0,2005,6,16
4430,0.0,2005,6,17
4431,0.0,2005,6,18
4432,0.0,2005,6,19
4433,0.0,2005,6,20
4434,0.0,2005,6,21
4435,0.0,2005,6,22
4436,0.0,2005,6,23
4437,0.0,2005,6,24
4438,0.0,2005,6,25
4439,0.0,2005,6,26
4440,0.0,2005,6,27
4441,0.0,2005,6,28
4442,0.0,2005,6,29
4443,0.0,2005,6,30
4444,0.0,2005,7,1
4445,0.0,2005,7,2
4446,0.0,2005,7,3
4447,0.0,2005,7,4
4448,0.0,2005,7,5
4449,0.0,2005,7,6
4450,0.0,2005,7,7
4451,0.0,2005,7,8
4452,0.0,2005,7,9
4453,0.0,2005,7,10
4454,0.0,2005,7,11
4455,0.0,2005,7,12
4456,0.0,2005,7,13
4457,0.0,2005,7,14
4458,0.0,2005,7,15
4459,0.0,2005,7,16
4460,0.0,2005,7,17
4461,0.0,2005,7,18
4462,0.0,2005,7,19
4463,0.0,2005,7,20
4464,0.0,2005,7,21
4465,0.0,2005,7,22
4466,0.0,2005,7,23
4467,0.0,2005,7,24
4468,0.0,2005,7,25
4469,0.0,2005,7,26
4470,0.0,2005,7,27
4471,0.0,2005,7,28
4472,0.0,2005,7,29
4473,0.0,2005,7,30
4474,0.0,2005,8,1
4475,0.0,2005,8,2
4476,0.0,2005,8,3
4477,0.0,2005,8,4
4478,0.0,2005,8,5
4479,0.0,2005,8,6
4480,0.0,2005,8,7
4481,0.0,2005,8,8
4482,0.0,2005,8,9
4483,1.0,2005,8,10
4484,1.0,2005,8,11
4485,1.0,2005,8,12
4486,1.0,2005,8,13
4487,1.0,2005,8,14
4488,0.0,2005,8,15
4489,0.0,2005,8,16
4490,0.0,2005,8,17
4491,0.0,2005,8,18
4492,0.0,2005,8,19
4493,0.0,2005,8,20
4494,0.0,2005,8,21
4495,1.0,2005,8,22
4496,1.0,2005,8,23
4497,1.0,2005,8,24
4498,1.0,2005,8,25
4499,1.0,2005,8,26
4500,0.0,2005,8,27
4501,0.0,2005,8,28
4502,0.0,2005,8,29
4503,0.0,2005,8,30
4504,0.0,2005,9,1
4505,0.0,2005,9,2
4506,0.0,2005,9,3
4507,0.0,2005,9,4
4508,0.0,2006,5,27
4509,0.0,2006,5,28
4510,0.0,2006,5,29
4511,0.0,2006,5,30
4512,0.0,2006,6,1
4513,0.0,2006,6,2
4514,0.0,2006,6,3
4515,0.0,2006,6,4
4516,0.0,2006,6,5
4517,0.0,2006,6,6
4518,0.0,2006,6,7
4519,0.0,2006,6,8
4520,0.0,2006,6,9
4521,0.0,2006,6,10
4522,0.0,2006,6,11
4523,0.0,2006,6,12
4524,0.0,2006,6,13
4525,0.0,2006,6,14
4526,0.0,2006,6,15
4527,0.0,2006,6,16
4528,0.0,2006,6,17
